No.,Course,Course Name,Credits,Instructor,Room,Days,Start Time,End Time,Max Enrollment,Total Enrollment
362,PRA411Lec1,Brand Value And Reputation Management,3,"IP, IP",MGT-205,T,3:00:00 PM,5:59:00 PM,35,34
363,PRA412Lec1,Management In PR Agencies,3,"IP, IP",HUB-113,R,3:00:00 PM,5:59:00 PM,21,8
364,PSY101LecE1,Psychology I,3,"IP, IP",HUB-101,W,9:00:00 AM,11:59:00 AM,50,21
365,PSY200LecE1,Research Methods,3,"IP, IP",HUB-112,M,6:00:00 PM,8:59:00 PM,32,14
366,PSY210Lec1,Introduction To Cognitive Psychology,3,"IP, IP",HUB-114,T,12:00:00 PM,2:59:00 PM,32,11
367,PSY230Lec1,Personality,3,"IP, IP",HUB-101,R,9:00:00 AM,11:59:00 AM,32,11
368,PSY240Lec1,Introduction To Learning,3,"IP, IP",HUB-112,W,3:00:00 PM,5:59:00 PM,32,13
369,PSY290LecE1,Neuropsychology,3,"IP, IP",MGT-203,T,3:00:00 PM,5:59:00 PM,32,23
370,PSY290LecE2,Neuropsychology,3,"IP, IP",MGT-107,M,9:00:00 AM,11:59:00 AM,32,3
371,PSY300LecE1,Social Psychology,3,"IP, IP",MGT-207,M,12:00:00 PM,2:59:00 PM,32,24
372,PSY300LecE2,Social Psychology,3,"IP, IP",MGT-101,W,6:00:00 PM,8:59:00 PM,32,2
373,PSY315LecE1,Clinical Psychology,3,"IP, IP",MGT-101,T,6:00:00 PM,8:59:00 PM,32,24
374,PSY315LecE2,Clinical Psychology,3,"IP, IP",MGT-107,R,3:00:00 PM,5:59:00 PM,32,1
375,PSY380LecE1,Developmental Psychology II:Adolescence And Young Adulthood,3,"IP, IP",MGT-102,R,9:00:00 AM,11:59:00 AM,32,23
376,PSY380LecE2,Developmental Psychology II:Adolescence And Young Adulthood,3,"IP, IP",MGT-107,W,12:00:00 PM,2:59:00 PM,32,4
377,PSY405LecE1,Drugs And Behavior,3,"IP, IP",MGT-107,W,9:00:00 AM,11:59:00 AM,32,20
378,PSY405LecE2,Drugs And Behavior,3,"IP, IP",MGT-101,M,6:00:00 PM,8:59:00 PM,32,7
379,PSY415LecE1,Applied Social Psychology,3,"IP, IP",HUB-114,R,6:00:00 PM,8:59:00 PM,32,21
380,PSY415LecE2,Applied Social Psychology,3,"IP, IP",MGT-210,W,3:00:00 PM,5:59:00 PM,32,5
381,PSY425:LecE1,Health Psychology,3,"IP, IP",MGT-208,W,6:00:00 PM,8:59:00 PM,32,29
382,PSY425:LecE2,Health Psychology,3,"IP, IP",MGT-106,M,9:00:00 AM,11:59:00 AM,32,0
383,PSY430LecE1,Research Paper In Education And Learning,3,"IP, IP",MGT-103,T,6:00:00 PM,8:59:00 PM,32,27
384,PSY430LecE2,Research Paper In Education And Learning,3,"IP, IP",MGT-106,R,3:00:00 PM,5:59:00 PM,32,2
385,QBA201Lec101,Business Statistics,3,"IP, IP",MGT-209,W,3:00:00 PM,4:59:00 PM,24,1
,,,,"IP, IP",e-Business Computer Lab,R,3:00:00 PM,4:59:00 PM,24,1
386,QBA201Lec102,Business Statistics,3,"IP, IP",e-Business Computer Lab,M,1:00:00 PM,2:59:00 PM,24,3
,,,,"IP, IP",MGT-209,W,3:00:00 PM,4:59:00 PM,24,3
387,QBA201Lec201,Business Statistics,3,"IP, IP",General Computer Lab,M,7:00:00 PM,8:59:00 PM,24,1
,,,,"IP, IP",MGT-209,R,10:00:00 AM,11:59:00 AM,24,1
388,QBA201Lec202,Business Statistics,3,"IP, IP",e-Business Computer Lab,T,9:00:00 AM,10:59:00 AM,24,6
,,,,"IP, IP",MGT-209,R,10:00:00 AM,11:59:00 AM,24,6
389,QBA201Lec301,Business Statistics,3,"IP, IP",e-Business Computer Lab,M,5:00:00 PM,6:59:00 PM,24,1
,,,,"IP, IP",MGT-209,W,7:00:00 PM,8:59:00 PM,24,1
390,QBA201Lec302,Business Statistics,3,"IP, IP",General Computer Lab,T,7:00:00 PM,8:59:00 PM,24,3
,,,,"IP, IP",MGT-209,W,7:00:00 PM,8:59:00 PM,24,3
391,RTA101Lec1,Introduction To Media Theory And Practices,3,"IP, IP",MGT-206,W,6:00:00 PM,8:59:00 PM,30,12
392,RTA315LecE1,Business Of Creative Media,3,"IP, IP",MGT-203,R,6:00:00 PM,8:59:00 PM,35,13
393,RTA408Lec1,Business Of Producing 1,3,"IP, IP",HUB-113,R,9:00:00 AM,11:59:00 AM,30,4
394,SCI210Lec1,Modern Physics,3,"IP, IP",MGT-203,T,9:00:00 AM,10:59:00 AM,16,20
,,,,"IP, IP",HUB-116 Electronic Lab,R,5:00:00 PM,6:59:00 PM,16,20
395,SCM314Lec1,Global Supply Chain Management,3,"IP, IP",MGT-106,T,9:00:00 AM,11:59:00 AM,32,16
396,SHS103LecENG 1,Chemistry,3,"Salhab, Rina",HUB-202,M,11:00:00 AM,12:59:00 PM,12,8
,,,,"Nazih, Wissam Ghach",MGT-209,W,11:00:00 AM,12:59:00 PM,12,8
397,SHS103LecENG 2,Chemistry,3,"Salhab, Rina",HUB-202,M,5:00:00 PM,6:59:00 PM,12,3
,,,,"Nazih, Wissam Ghach",MGT-209,W,11:00:00 AM,12:59:00 PM,12,3
398,SHS103LecPH 1,Chemistry,3,"Salhab, Rina",HUB-201,T,3:00:00 PM,4:59:00 PM,10,9
,,,,"Nazih, Wissam Ghach",MGT-206,R,3:00:00 PM,4:59:00 PM,10,9
399,SHS103LecPH 2,Chemistry,3,"Salhab, Rina",HUB-201,M,1:00:00 PM,2:59:00 PM,13,1
,,,,"Nazih, Wissam Ghach",MGT-206,R,3:00:00 PM,4:59:00 PM,13,1
400,SHS104Lec1,Health Economics,3,"Al Chihabi, Mohammad Mazen",MGT-205,R,6:00:00 PM,8:59:00 PM,30,2
401,SHS200Lec1,Global Health,3,"IP, IP",MGT-103,M,3:00:00 PM,5:59:00 PM,30,3
402,SHS205Lec1,Biochemistry,3,"Nazih, Wissam Ghach",MGT-106,M,3:00:00 PM,5:59:00 PM,35,13
403,SHS208Lec1,Infectious Diseases,3,"Al Madhi, Sawsan",MGT-105,T,12:00:00 PM,2:59:00 PM,30,1
404,SHS220Lec1,Applied Medical Terminology,3,Staff,HUB-111,M,6:00:00 PM,8:59:00 PM,45,3
405,SHS410Lec1,Public Health Ethics,3,"Khaldi, Mohammed",MGT-206,W,12:00:00 PM,2:59:00 PM,30,8
406,SWS110Lec1,Programming 1,3,"IP, IP",HUB-117 Software Lab,T,9:00:00 AM,10:59:00 AM,20,1
,,,,"IP, IP",MGT-208,W,11:00:00 AM,12:59:00 PM,20,1
407,SWS110Lec2,Programming 1,3,"IP, IP",HUB-118 Robotic Lab,M,11:00:00 AM,12:59:00 PM,20,5
,,,,"IP, IP",MGT-208,W,11:00:00 AM,12:59:00 PM,20,5
408,SWS315Lec1,Mobile Application Development,3,"IP, IP",MGT-103,M,1:00:00 PM,2:59:00 PM,24,7
,,,,"IP, IP",HUB-115 Networking Lab,R,3:00:00 PM,4:59:00 PM,24,7
409,SWS351Lec101,Management Information Systems,3,"IP, IP",e-Business Computer Lab,M,3:00:00 PM,4:59:00 PM,24,24
,,,,"IP, IP",MGT-209,T,1:00:00 PM,2:59:00 PM,24,24
410,SWS351Lec102,Management Information Systems,3,"IP, IP",General Computer Lab,M,11:00:00 AM,12:59:00 PM,24,19
,,,,"IP, IP",MGT-209,T,1:00:00 PM,2:59:00 PM,24,19
